nct_id,country
NCT00097669,Brazil
NCT00097669,Georgia
NCT00097669,Hong Kong
NCT00097669,Malaysia
NCT00097669,"Moldova, Republic of"
NCT00097669,Netherlands
NCT00097669,New Zealand
NCT00097669,Pakistan
NCT00097669,Philippines
NCT00097669,Portugal
NCT00097669,Serbia
NCT00097669,Singapore
NCT00097669,Sri Lanka
NCT00097669,United Kingdom
NCT00097708,United States
NCT00097760,
NCT00097890,United States
NCT00097916,United States
NCT00097942,United States
NCT00098124,United States
NCT00099216,United States
NCT00099216,Austria
NCT00099216,Canada
NCT00099216,France
NCT00099216,Germany
NCT00099216,Italy
NCT00099216,Russian Federation
NCT00099216,Spain
NCT00099216,Switzerland
NCT00099216,United Kingdom
NCT00099229,United States
NCT00099229,France
NCT00099229,Russian Federation
NCT00099242,United States
NCT00099242,Chile
NCT00099242,Czechia
NCT00099242,Denmark
NCT00099242,Finland
NCT00099242,Germany
NCT00099242,Guatemala
NCT00099242,Israel
NCT00099242,Italy
NCT00099242,"Korea, Republic of"
NCT00099242,Mexico
NCT00099242,Norway
NCT00099242,Peru
NCT00099242,Poland
NCT00099242,Portugal
NCT00099242,Puerto Rico
NCT00099242,Russian Federation
NCT00099242,Slovakia
NCT00099242,Sweden
NCT00099242,Taiwan
NCT00099242,Venezuela
NCT00099268,United States
NCT00099268,Austria
NCT00099268,Belgium
NCT00099268,Canada
NCT00099268,Finland
NCT00099268,France
NCT00099268,Germany
NCT00099268,Greece
NCT00099268,Italy
NCT00099268,Spain
NCT00099268,Sweden
NCT00099268,Switzerland
NCT00099268,Turkey
NCT00099268,United Kingdom
NCT00099489,United States
NCT00099489,Australia
NCT00099489,Canada
NCT00099489,United Kingdom
NCT00099502,United States
NCT00099502,Argentina
NCT00099502,Australia
NCT00099502,Austria
NCT00099502,Belgium
NCT00099502,Brazil
NCT00099502,Canada
NCT00099502,Denmark
NCT00099502,Finland
NCT00099502,France
NCT00099502,Germany
NCT00099502,Greece
NCT00099502,Hungary
NCT00099502,Ireland
NCT00099502,Israel
NCT00099502,Italy
NCT00099502,Latvia
NCT00099502,Netherlands
NCT00099502,Norway
NCT00099502,Poland
NCT00099502,Russian Federation
NCT00099502,Slovenia
NCT00099502,Spain
NCT00099502,Sweden
NCT00099502,Switzerland
NCT00099502,Ukraine
NCT00099528,United States
NCT00099710,United States
NCT00100074,United States
NCT00100100,United States
NCT00100113,United States
NCT00100165,United States
NCT00100282,United States
NCT00100334,United States
NCT00100412,United States
NCT00100464,United States
NCT00100776,United States
NCT00100802,United States
NCT00101426,Canada
NCT00101452,United States
NCT00101569,United States
NCT00101634,
NCT00101959,
NCT00102063,United States
NCT00102063,Puerto Rico
NCT00102258,United States
NCT00102453,United States
NCT00102479,
NCT00102518,United States
NCT00102596,United States
NCT00102817,United States
NCT00102869,Germany
NCT00103571,United States
NCT00103571,Puerto Rico
NCT00103597,Australia
NCT00103649,United States
NCT00103649,Canada
NCT00103727,United States
NCT00103974,United States
NCT00103974,Canada
NCT00104013,United States
NCT00104013,Australia
NCT00104013,France
NCT00104013,Hong Kong
NCT00104013,Italy
NCT00104013,Netherlands
NCT00104013,Singapore
NCT00104013,South Africa
NCT00104013,Spain
NCT00104013,Taiwan
NCT00104078,United States
NCT00104143,Bulgaria
NCT00104143,Canada
NCT00104143,Czech Republic
NCT00104143,Germany
NCT00104143,Poland
NCT00104143,Russian Federation
NCT00104143,Slovakia
NCT00104143,Spain
NCT00104143,United Kingdom
NCT00104247,United States
NCT00104260,United States
NCT00104273,United States
NCT00104273,Australia
NCT00104273,Canada
NCT00104273,South Africa
NCT00104299,United States
NCT00104299,Netherlands
NCT00104416,United States
NCT00104416,Argentina
NCT00104416,Brazil
NCT00104416,Chile
NCT00104416,Germany
NCT00104416,India
NCT00104416,"Korea, Republic of"
NCT00104416,Malaysia
NCT00104416,Puerto Rico
NCT00104416,Russian Federation
NCT00104416,Ukraine
NCT00104442,United States
NCT00104572,United States
NCT00104598,United States
NCT00104663,United Kingdom
NCT00105040,United States
NCT00105040,Canada
NCT00105040,South Africa
NCT00105105,United States
NCT00105326,
NCT00105482,United States
NCT00105508,United States
NCT00105521,United States
NCT00105547,United States
NCT00105586,United States
NCT00106106,United States
NCT00106184,United States
NCT00106184,Canada
NCT00106184,Czech Republic
NCT00106184,Sweden
NCT00106197,United States
NCT00106392,United States
NCT00106405,United States
NCT00106769,United States
NCT00106860,United States
NCT00107003,United States
NCT00107055,United States
NCT00107471,United States
NCT00107471,Australia
NCT00107471,Canada
NCT00107471,Switzerland
NCT00107770,United States
NCT00107796,United States
NCT00107796,Canada
NCT00107809,United States
NCT00107809,Canada
NCT00107848,United States
NCT00107848,Canada
NCT00107926,United States
NCT00107926,Austria
NCT00107926,Canada
NCT00107926,Colombia
NCT00107926,Czech Republic
NCT00107926,Germany
NCT00107926,Guatemala
NCT00107926,Peru
NCT00107926,Russian Federation
NCT00107926,Slovakia
NCT00107926,South Africa
NCT00107926,Ukraine
NCT00107926,Venezuela
NCT00107939,United States
NCT00108173,United States
NCT00108316,United States
NCT00108368,United States
NCT00108420,United States
NCT00108498,United States
NCT00108537,United States
NCT00108576,United States
NCT00108602,
NCT00108667,United States
NCT00108706,United Kingdom
NCT00108836,United States
NCT00108836,Canada
NCT00109083,United States
NCT00109161,United States
NCT00109161,Canada
NCT00109304,United States
NCT00109382,Canada
NCT00109382,United States
NCT00109564,United States
NCT00109577,United States
NCT00109577,Canada
NCT00109733,United States
NCT00109772,United States
NCT00109798,
NCT00110396,United States
NCT00110461,United States
NCT00110500,United States
NCT00110552,United States
NCT00110604,Netherlands
NCT00110669,United States
NCT00110708,United States
NCT00111189,United States
NCT00111189,Costa Rica
NCT00111189,"Korea, Republic of"
NCT00111189,Mexico
NCT00111189,Romania
NCT00111189,Russian Federation
NCT00111189,South Africa
NCT00111189,Taiwan
NCT00111189,Ukraine
NCT00111267,Netherlands
NCT00111371,Germany
NCT00111709,
NCT00111722,
NCT00111852,United States
NCT00111852,Australia
NCT00111852,Austria
NCT00111852,Canada
NCT00111852,Finland
NCT00111852,Germany
NCT00111852,Netherlands
NCT00111852,Spain
NCT00111982,
NCT00112034,United States
NCT00112073,United States
NCT00112385,United States
NCT00112515,United States
NCT00113022,United States
NCT00113165,United States
NCT00113165,Argentina
NCT00113165,Brazil
NCT00113165,Chile
NCT00113165,Germany
NCT00113165,India
NCT00113165,"Korea, Republic of"
NCT00113165,Puerto Rico
NCT00113165,Russian Federation
NCT00113165,Ukraine
NCT00113295,United States
NCT00113594,United States
NCT00113594,Puerto Rico
NCT00113594,Russian Federation
NCT00113620,United States
NCT00113685,United States
NCT00113815,United States
NCT00113815,Argentina
NCT00113815,Australia
NCT00113815,Belgium
NCT00113815,Canada
NCT00113815,Chile
NCT00113815,Finland
NCT00113815,France
NCT00113815,Hungary
NCT00113815,India
NCT00113815,Israel
NCT00113815,"Korea, Republic of"
NCT00113815,Mexico
NCT00113815,Netherlands
NCT00113815,New Zealand
NCT00113815,Norway
NCT00113815,Poland
NCT00113815,Russian Federation
NCT00113815,South Africa
NCT00113815,Spain
NCT00113815,Taiwan
NCT00113815,Thailand
NCT00113815,Ukraine
NCT00113854,Uganda
NCT00113906,Denmark
NCT00114127,United States
NCT00114374,United States
NCT00114439,Australia
NCT00114569,United States
NCT00114595,South Africa
NCT00115011,United States
NCT00115310,
NCT00115427,
NCT00115687,United States
NCT00115804,United States
NCT00116064,Malawi
NCT00116129,United States
NCT00116259,Brazil
NCT00116532,United States
NCT00116857,United States
NCT00117403,United States
NCT00117585,United States
NCT00117819,United States
NCT00118014,United States
NCT00118404,United States
NCT00118417,United States
NCT00118430,United States
NCT00118482,United States
NCT00118482,Canada
NCT00118495,United States
NCT00118833,United States
NCT00118924,United States
NCT00119080,
NCT00119210,United States
NCT00119626,Sweden
NCT00119626,United Kingdom
NCT00119652,United States
NCT00119652,Australia
NCT00119652,Chile
NCT00119652,Colombia
NCT00119652,Costa Rica
NCT00119652,Greece
NCT00119652,Mexico
NCT00119652,Peru
NCT00119652,Romania
NCT00119652,South Africa
NCT00119652,Turkey
NCT00119756,
NCT00120003,Norway
NCT00120055,
NCT00120120,United States
NCT00120250,United States
NCT00120289,United States
NCT00120289,Canada
NCT00120367,France
NCT00120484,United States
NCT00120588,France
NCT00120874,United States
NCT00121069,United States
NCT00121420,United States
NCT00121420,Canada
NCT00121888,United States
NCT00122044,United States
NCT00122070,United States
NCT00122278,United States
NCT00122499,Netherlands
NCT00122733,France
NCT00122759,France
NCT00122824,United States
NCT00122824,Finland
NCT00122824,France
NCT00122824,Germany
NCT00122824,South Africa
NCT00122824,Spain
NCT00122824,Sweden
NCT00122837,Argentina
NCT00122837,Australia
NCT00122837,Belgium
NCT00122837,Canada
NCT00122837,Mexico
NCT00122837,Russian Federation
NCT00122837,Taiwan
NCT00122837,United Kingdom
NCT00122850,United States
NCT00122863,United States
NCT00122863,Austria
NCT00122863,France
NCT00122863,Germany
NCT00122863,Netherlands
NCT00122863,Portugal
NCT00122863,Puerto Rico
NCT00122954,United States
NCT00122980,United States
NCT00123214,United States
NCT00123266,Germany
NCT00123266,Netherlands
NCT00123305,Austria
NCT00123305,Belgium
NCT00123305,Germany
NCT00123370,Australia
NCT00123383,Australia
NCT00123539,United States
NCT00123578,United States
NCT00123760,Canada
NCT00124150,China
NCT00124267,Uganda
NCT00124683,
NCT00124696,United States
NCT00124826,United Kingdom
NCT00124839,Germany
NCT00124852,Netherlands
NCT00125138,United States
NCT00125138,India
NCT00125138,Italy
NCT00125203,United States
NCT00125567,Denmark
NCT00125567,Finland
NCT00125567,Germany
NCT00125567,Ireland
NCT00125567,Sweden
NCT00125567,United Kingdom
NCT00125879,United States
NCT00125879,France
NCT00125879,Germany
NCT00125879,Israel
NCT00125879,Italy
NCT00125879,Netherlands
NCT00125879,Taiwan
NCT00125892,Argentina
NCT00125892,Australia
NCT00125892,Brazil
NCT00125892,Canada
NCT00125892,Mexico
NCT00125892,Poland
NCT00125892,Taiwan
NCT00125931,
NCT00125957,United States
NCT00126009,Czech Republic
NCT00126009,France
NCT00126009,Poland
NCT00126009,Slovakia
NCT00126009,Spain
NCT00126087,Germany
NCT00126139,Switzerland
NCT00126282,United States
NCT00126516,Japan
NCT00126672,United States
NCT00127075,France
NCT00127114,United States
NCT00127530,United States
NCT00127530,Canada
NCT00127673,United States
NCT00128050,Italy
NCT00128232,
NCT00128401,United States
NCT00128479,United States
NCT00128505,Bulgaria
NCT00128505,Croatia
NCT00128505,Romania
NCT00128505,Serbia
NCT00129181,Austria
NCT00129181,Germany
NCT00129181,Italy
NCT00129181,Spain
NCT00129220,Japan
NCT00129246,United States
NCT00129272,United States
NCT00129285,United States
NCT00129298,
NCT00129441,United States
NCT00129467,United States
NCT00129545,United States
NCT00129545,Czech Republic
NCT00129545,Germany
NCT00129675,United States
NCT00129805,
NCT00129857,
NCT00130039,Hong Kong
NCT00130039,"Korea, Republic of"
NCT00130039,Philippines
NCT00130039,Thailand
NCT00130338,
NCT00130429,United Kingdom
NCT00130455,Denmark
NCT00130676,United States
NCT00130923,United States
NCT00131339,United States
NCT00131456,United States
NCT00131495,Australia
NCT00132119,
NCT00132223,Germany
NCT00132314,United States
NCT00132470,Germany
NCT00132509,France
NCT00132626,
NCT00132678,United States
NCT00132678,Austria
NCT00132678,India
NCT00132678,Malaysia
NCT00132678,Poland
NCT00132678,Russian Federation
NCT00132678,Slovakia
NCT00132678,Spain
NCT00132678,Taiwan
NCT00132678,Ukraine
NCT00132821,United States
NCT00132873,Canada
NCT00133081,Netherlands
NCT00133198,United States
NCT00133354,United States
NCT00133445,United States
NCT00133757,Canada
NCT00133822,United States
NCT00133861,France
NCT00134251,Bulgaria
NCT00134251,Malta
NCT00134251,Serbia
NCT00134459,United States
NCT00134563,United States
NCT00134563,Austria
NCT00134563,Canada
NCT00134563,Chile
NCT00134563,Czech Republic
NCT00134563,Denmark
NCT00134563,Estonia
NCT00134563,Finland
NCT00134563,France
NCT00134563,Germany
NCT00134563,Italy
NCT00134563,Netherlands
NCT00134563,Norway
NCT00134563,Poland
NCT00134563,Portugal
NCT00134563,Russian Federation
NCT00134563,Sweden
NCT00134563,Switzerland
NCT00134563,Turkey
NCT00134563,Ukraine
NCT00134563,United Kingdom
NCT00134784,
NCT00134901,United States
NCT00134953,
NCT00134966,United States
NCT00134966,Canada
NCT00134966,Czechia
NCT00134966,Israel
NCT00134966,Italy
NCT00134966,Poland
NCT00134966,Portugal
NCT00134966,Turkey
NCT00135109,United States
NCT00135512,Japan
NCT00135512,
NCT00135525,
NCT00135746,United States
NCT00135759,United States
NCT00135876,United States
NCT00135876,Australia
NCT00135876,Canada
NCT00135876,Italy
NCT00135993,United States
NCT00136019,
NCT00136045,Germany
NCT00136110,Netherlands
NCT00136240,United States
NCT00136318,Germany
NCT00136383,United States
NCT00136734,United States
NCT00136747,United States
NCT00136760,United States
NCT00136786,United States
NCT00136825,United States
NCT00136994,Italy
NCT00137020,Egypt
NCT00137020,Greece
NCT00137020,Jordan
NCT00137020,Kuwait
NCT00137020,Lebanon
NCT00137020,Saudi Arabia
NCT00137020,South Africa
NCT00137020,Turkey
NCT00137020,United Arab Emirates
NCT00137072,United States
NCT00137085,Canada
NCT00137176,United States
NCT00137306,United States
NCT00137696,Puerto Rico
NCT00137709,Hong Kong
NCT00137735,Hong Kong
NCT00138775,Israel
NCT00138801,Norway
NCT00138983,Netherlands
NCT00139074,Denmark
NCT00139373,France
NCT00139594,United States
NCT00139594,Austria
NCT00139594,Canada
NCT00139594,Colombia
NCT00139594,Czech Republic
NCT00139594,Germany
NCT00139594,Guatemala
NCT00139594,Peru
NCT00139594,Russian Federation
NCT00139594,Slovakia
NCT00139594,South Africa
NCT00139594,Ukraine
NCT00139594,Venezuela
NCT00139737,Italy
NCT00139789,United States
NCT00139867,United States
NCT00139880,United States
NCT00139906,United States
NCT00139919,United States
NCT00139945,Denmark
NCT00140153,Israel
